Loan_ID,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban
LP001807,0.07544836116264687,0.031199750401996785,0.14327062228654122,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP001811,0.04027210884353742,0.10600715194278446,0.16497829232995656,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP001813,0.07297464440321583,0.10399116807065543,0.1606367583212735,0.358974358974359,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
LP001814,0.11815708101422387,0.0,0.14905933429811866,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001819,0.07987631416202845,0.0,0.18523878437047755,0.358974358974359,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP001824,0.03379097093382808,0.044231646146830825,0.16497829232995656,1.0,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001825,0.02051948051948052,0.044831641346869226,0.11722141823444283,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001835,0.018775510204081632,0.093359253125975,0.2778581765557163,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP001836,0.04053184910327768,0.0,0.1866859623733719,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001841,0.030092764378478663,0.052007583939328486,0.1374819102749638,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
LP001843,0.031057513914656772,0.17042263661890705,0.3907380607814761,0.358974358974359,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP001844,0.19913419913419914,0.0,0.2648335745296671,0.7435897435897436,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
LP001846,0.03627705627705628,0.0,0.35600578871201155,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001849,0.07291280148423006,0.0,0.15340086830680172,0.7435897435897436,0.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP001854,0.06307977736549165,0.0,0.12301013024602024,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001859,0.1797526283240569,0.050399596803225574,0.426917510853835,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001864,0.05913419913419914,0.0,0.17221418234442834,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP001865,0.07338280766852195,0.10199918400652795,0.46454413892908825,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001868,0.02362399505256648,0.053015575875392996,0.18089725036179446,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001870,0.04119975262832406,0.0,0.21128798842257596,0.05128205128205128,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001871,0.08719851576994435,0.0,0.1606367583212735,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001872,0.062040816326530614,0.0,0.17221418234442834,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP001875,0.04879406307977737,0.08272733818129455,0.20549927641099852,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001877,0.05637600494743353,0.033287733698130414,0.20405209840810418,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001882,0.051737786023500314,0.043463652290781675,0.21852387843704774,0.7435897435897436,0.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001883,0.04042053184910328,0.0,0.18234442836468884,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001884,0.03371675943104515,0.03743970048239614,0.11722141823444283,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001888,0.038181818181818185,0.0,0.030390738060781478,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001891,0.13600494743351887,0.0,0.18379160636758318,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001892,0.03318491032776748,0.04456764345885233,0.16931982633863962,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001894,0.03055040197897341,0.0533515731874145,0.20405209840810418,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001896,0.0463821892393321,0.0,0.11722141823444283,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001900,0.03215831787260359,0.04420764633882929,0.15340086830680172,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001903,0.04753246753246754,0.07857537139702882,0.28654124457308244,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001904,0.036524427952999386,0.031199750401996785,0.10274963820549927,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001907,0.17851576994434137,0.0,0.61794500723589,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001908,0.04885590599876315,0.0,0.1664254703328509,0.7435897435897436,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP001910,0.048274582560296854,0.058223534211726304,0.21562952243125902,0.7435897435897436,0.0,0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
LP001914,0.04671614100185529,0.01919984640122879,0.14905933429811866,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001915,0.026604823747680893,0.02365901043511652,0.09985528219971056,0.358974358974359,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001917,0.02054421768707483,0.03998368013055895,0.06512301013024602,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001922,0.2537662337662338,0.0,0.17221418234442834,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001924,0.03720470006184293,0.07327141382868937,0.11577424023154846,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001925,0.0303030303030303,0.041207670338637294,0.130246020260492,0.6153846153846154,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP001926,0.043957946815089674,0.047999616003071975,0.1606367583212735,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001931,0.04915275200989487,0.0,0.15340086830680172,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001935,0.1157452071737786,0.0,0.2575976845151953,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001936,0.03617810760667904,0.05798353613171095,0.18813314037626624,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001938,0.05256648113790972,0.0,0.170767004341534,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001940,0.037142857142857144,0.03743970048239614,0.18089725036179446,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001945,0.06514533085961657,0.0,0.19392185238784368,1.0,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001947,0.02761904761904762,0.08001535987712098,0.23589001447178,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001949,0.0527643784786642,0.029999760001919985,0.14616497829232994,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001953,0.0831787260358689,0.0,0.276410998552822,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP001954,0.055856524427953004,0.0,0.18234442836468884,0.7435897435897436,1.0,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001955,0.05998763141620285,0.060983512131902944,0.20549927641099852,1.0,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001963,0.02305504019789734,0.07019943840449276,0.150506512301013,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001964,0.020408163265306124,0.07041543667650658,0.1215629522431259,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP001972,0.033704390847247995,0.04199966400268798,0.13892908827785816,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP001974,0.05998763141620285,0.0,0.17800289435600578,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001977,0.018243661100803957,0.04327165382676939,0.12590448625180894,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001978,0.04761904761904762,0.05999952000383997,0.18958031837916062,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001990,0.022881880024737167,0.0,0.17221418234442834,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP001993,0.04467532467532468,0.03998368013055895,0.18234442836468884,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001994,0.027829313543599257,0.044711642306861546,0.1374819102749638,0.7435897435897436,0.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP001996,0.24839826839826842,0.0,0.6816208393632417,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP001998,0.09297464440321583,0.0,0.25470332850940663,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002002,0.03422387136672851,0.0,0.1085383502170767,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002004,0.03434755720470006,0.05771953824369405,0.14761215629522428,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002006,0.029152752009894867,0.0,0.06801736613603473,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002008,0.06921459492888064,0.0,0.19536903039073802,0.15384615384615388,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002024,0.02873222016079159,0.044231646146830825,0.21707670043415336,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002031,0.040185528756957335,0.03935968512251902,0.14761215629522428,0.358974358974359,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002035,0.0441187384044527,0.0,0.1606367583212735,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002036,0.02359925788497217,0.0512155902752778,0.11432706222865412,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002043,0.041941867656153375,0.0,0.14905933429811866,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002050,0.12183055040197897,0.0,0.21128798842257596,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002051,0.027829313543599257,0.052007583939328486,0.15340086830680172,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002053,0.05184910327767471,0.004535963712290302,0.1664254703328509,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002054,0.04268398268398269,0.03815969472244222,0.17221418234442834,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002055,0.03730364873222017,0.07163942688458493,0.17800289435600578,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002065,0.1836734693877551,0.0,0.42112879884225757,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002067,0.1053308596165739,0.11959104327165383,0.5311143270622286,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002068,0.058961038961038964,0.0,0.17510853835021706,0.7435897435897436,0.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002082,0.07010513296227582,0.05183958528331773,0.2532561505065123,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002086,0.051737786023500314,0.058823529411764705,0.14616497829232994,0.7435897435897436,1.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002087,0.02906617192331478,0.0,0.08393632416787264,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002097,0.052368583797155234,0.04303165574675403,0.15629522431259044,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002098,0.03444650587507731,0.0,0.12879884225759766,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002100,0.03318491032776748,0.0,0.08972503617945007,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002101,0.7815337043908472,0.0,0.6960926193921853,0.358974358974359,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002103,0.11976499690785405,0.043991648066815464,0.25036179450072354,0.358974358974359,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
LP002106,0.06620902906617192,0.10775913792689659,0.08827785817655572,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
LP002110,0.06307977736549165,0.016511867905056758,0.21852387843704774,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002112,0.02906617192331478,0.11039911680706554,0.24167872648335742,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002113,0.02077922077922078,0.0,0.17221418234442834,0.7435897435897436,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002114,0.04959802102659246,0.0,0.08972503617945007,0.7435897435897436,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002115,0.0308843537414966,0.03808769529843761,0.23733719247467433,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002116,0.027557204700061844,0.0,0.053545586107091175,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002119,0.05447124304267162,0.02949576403388773,0.21562952243125902,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002126,0.037390228818800254,0.0,0.09406657018813314,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
LP002128,0.030092764378478663,0.055919552643578854,0.16787264833574528,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002129,0.029053803339517625,0.05899152806777546,0.21852387843704774,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002130,0.04171923314780458,0.07751937984496124,0.2069464544138929,0.7435897435897436,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
LP002131,0.03627705627705628,0.052031583747330024,0.16931982633863962,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002137,0.07647495361781076,0.10999112007103944,0.361794500723589,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002138,0.030612244897959186,0.14999880000959992,0.2575976845151953,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002139,0.11048855905998764,0.0,0.3169319826338639,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002140,0.10636982065553495,0.10000719994240047,0.4327062228654124,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002141,0.031119356833642548,0.049991600067199465,0.12445730824891461,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002142,0.06617192331478046,0.0,0.13892908827785816,0.7435897435897436,0.0,0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002143,0.02811379097093383,0.012119903040775674,0.17510853835021706,0.7435897435897436,1.0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002144,0.045306122448979594,0.0,0.15484804630969606,0.358974358974359,1.0,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002149,0.10121212121212121,0.07600739194086448,0.22575976845151952,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
LP002151,0.04607297464440322,0.0,0.08393632416787264,0.7435897435897436,1.0,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002158,0.0352504638218924,0.03998368013055895,0.13169319826338638,1.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
LP002160,0.062053184910327776,0.07600739194086448,0.276410998552822,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002161,0.056561533704390855,0.0,0.10419681620839363,0.7435897435897436,1.0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002170,0.05998763141620285,0.08800729594163247,0.3285094066570188,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
LP002175,0.056895485466914045,0.05599155206758346,0.17510853835021706,0.7435897435897436,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002178,0.035411255411255414,0.07279141766865865,0.12445730824891461,0.6153846153846154,1.0,1,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
LP002180,0.08252319109461967,0.0,0.19102749638205496,0.7435897435897436,1.0,1,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
LP002181,0.0750278293135436,0.0,0.17945007235890012,0.7435897435897436,1.0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
